token,token_type,token_id
EBNA1BP2,gene,17180
CARMIL1,gene,17181
IFNW1,gene,17182
SERPINA12,gene,17183
RAD52,gene,17184
CLEC18A,gene,17185
NPFFR2,gene,17186
OR52L1,gene,17187
AIFM3,gene,17188
USP4,gene,17189
NELFA,gene,17190
LILRA6,gene,17191
MRNIP,gene,17192
N6AMT1,gene,17193
TBC1D3H,gene,17194
CSRNP2,gene,17195
TGM3,gene,17196
BAX,gene,17197
DHX33,gene,17198
DAW1,gene,17199
PNPLA7,gene,17200
ABHD16A,gene,17201
PAGR1,gene,17202
CCDC159,gene,17203
QARS1,gene,17204
HDAC11,gene,17205
IL17RB,gene,17206
EBF1,gene,17207
COPS6,gene,17208
GOLGA3,gene,17209
ZFAND6,gene,17210
LRRC4C,gene,17211
LGI1,gene,17212
DPPA4,gene,17213
ZNF479,gene,17214
SERPINA9,gene,17215
ZNF48,gene,17216
PYCR1,gene,17217
C21orf91,gene,17218
HYAL3,gene,17219
EVI5L,gene,17220
POU2AF1,gene,17221
MATR3,gene,17222
FOXRED2,gene,17223
UBXN2A,gene,17224
GREP1,gene,17225
POTEB3,gene,17226
ZNF160,gene,17227
HBE1,gene,17228
GZMH,gene,17229
SIGLEC14,gene,17230
TOB2,gene,17231
ERCC6,gene,17232
ASPRV1,gene,17233
DYRK2,gene,17234
RIN1,gene,17235
YBX2,gene,17236
REM1,gene,17237
ZPBP,gene,17238
ZBTB26,gene,17239
TMEM91,gene,17240
MAU2,gene,17241
RHBDD2,gene,17242
SLC6A14,gene,17243
TBC1D3D,gene,17244
SLC35F6,gene,17245
CD82,gene,17246
LASP1,gene,17247
PCSK1N,gene,17248
SLCO2B1,gene,17249
SH3GLB2,gene,17250
EIF4E,gene,17251
PFKP,gene,17252
GALNT9,gene,17253
ST3GAL3,gene,17254
NBEAL2,gene,17255
DCAF11,gene,17256
TENT4B,gene,17257
PRY2,gene,17258
RAMAC,gene,17259
LKAAEAR1,gene,17260
ELK1,gene,17261
SH2D6,gene,17262
IQCJ,gene,17263
KRTAP19-6,gene,17264
DUOXA1,gene,17265
CXCL17,gene,17266
KRTAP21-3,gene,17267
ARL2,gene,17268
TSPEAR,gene,17269
NTAQ1,gene,17270
CDY2A,gene,17271
ZNF154,gene,17272
C17orf107,gene,17273
ZNF57,gene,17274
CPLX1,gene,17275
PLXNC1,gene,17276
PRR20G,gene,17277
GPR88,gene,17278
TMEM192,gene,17279
GBP4,gene,17280
KLHL8,gene,17281
CHKA,gene,17282
ACSM4,gene,17283
LIPG,gene,17284
EXOC1L,gene,17285
CISH,gene,17286
DNA2,gene,17287
RBCK1,gene,17288
ZNF347,gene,17289
GOLGA7,gene,17290
NPIPA5,gene,17291
DUSP29,gene,17292
ZNF385A,gene,17293
ZNF843,gene,17294
PLP2,gene,17295
SMAGP,gene,17296
LSM6,gene,17297
KCNH7,gene,17298
TMF1,gene,17299
LHX9,gene,17300
ETDA,gene,17301
OR4C11,gene,17302
CLTA,gene,17303
MYEF2,gene,17304
LRRC14,gene,17305
LHFPL2,gene,17306
GAGE12G,gene,17307
FBXL16,gene,17308
ADAM20,gene,17309
SLC18B1,gene,17310
CASP7,gene,17311
DOCK8,gene,17312
OR10AG1,gene,17313
SMIM42,gene,17314
SELENBP1,gene,17315
NRDE2,gene,17316
KANK3,gene,17317
NBPF20,gene,17318
LCE4A,gene,17319
SOAT2,gene,17320
MAGEB10,gene,17321
HSDL2,gene,17322
LCMT1,gene,17323
IRF7,gene,17324
RWDD2A,gene,17325
MGAT4B,gene,17326
ERLIN1,gene,17327
ARHGEF5,gene,17328
ROR2,gene,17329
EFCAB3,gene,17330
LRRC42,gene,17331
GPRIN1,gene,17332
SCLT1,gene,17333
R3HDM2,gene,17334
ALG1,gene,17335
ZNF567,gene,17336
WDR48,gene,17337
NIFK,gene,17338
NDUFAF8,gene,17339
ADAM2,gene,17340
AZU1,gene,17341
LRP1B,gene,17342
PYROXD1,gene,17343
UPK3BL2,gene,17344
RPS6KA6,gene,17345
MRPS25,gene,17346
SEC31A,gene,17347
SSR3,gene,17348
PLA2G15,gene,17349
LCE1A,gene,17350
ATP8B2,gene,17351
SETMAR,gene,17352
PSMC6,gene,17353
KRTAP19-5,gene,17354
PIM2,gene,17355
LHX8,gene,17356
GOLIM4,gene,17357
KCNJ12,gene,17358
CCN5,gene,17359
WTIP,gene,17360
SCAMP4,gene,17361
TRIM49B,gene,17362
NCF4,gene,17363
RPL22,gene,17364
OLFM1,gene,17365
ALCAM,gene,17366
ELSPBP1,gene,17367
PARP9,gene,17368
PLD3,gene,17369
MYL11,gene,17370
RAB10,gene,17371
SPDYE11,gene,17372
SPATA31F1,gene,17373
CIMAP2,gene,17374
FCHSD2,gene,17375
HMG20A,gene,17376
ABCA6,gene,17377
FAM187A,gene,17378
OSTN,gene,17379
DYNLT3,gene,17380
SAT2,gene,17381
SRSF5,gene,17382
DCAF6,gene,17383
RHO,gene,17384
C1QTNF3,gene,17385
THSD8,gene,17386
CLCN6,gene,17387
MFSD4B,gene,17388
MIDN,gene,17389
POP1,gene,17390
PRORP,gene,17391
RBAK,gene,17392
MRPL3,gene,17393
OR2D2,gene,17394
UTP25,gene,17395
SCX,gene,17396
GJC1,gene,17397
VIM,gene,17398
NLK,gene,17399
LUC7L2,gene,17400
CLUL1,gene,17401
DNAJC27,gene,17402
JPH1,gene,17403
ADAD2,gene,17404
MAN1A1,gene,17405
KHDRBS1,gene,17406
GCNT2,gene,17407
ABCC9,gene,17408
PCMTD2,gene,17409
NLRP13,gene,17410
CCDC200,gene,17411
IFI35,gene,17412
COPG1,gene,17413
CHST3,gene,17414
CLPSL1,gene,17415
LYPLA1,gene,17416
UBQLN3,gene,17417
ZNF737,gene,17418
CTTNBP2NL,gene,17419
ASH2L,gene,17420
SPDYE10,gene,17421
DMXL2,gene,17422
MRPS27,gene,17423
CD209,gene,17424
RRP12,gene,17425
RNLS,gene,17426
RHOBTB3,gene,17427
CALML3,gene,17428
NPAS3,gene,17429
TGFB1I1,gene,17430
RANGAP1,gene,17431
SORT1,gene,17432
HACD1,gene,17433
SLURP2,gene,17434
TTLL10,gene,17435
L3HYPDH,gene,17436
ZNF213,gene,17437
NOCT,gene,17438
STX18,gene,17439
SLA,gene,17440
MSH6,gene,17441
CES4A,gene,17442
TOP3B,gene,17443
CEP57L1,gene,17444
BABAM2,gene,17445
LAX1,gene,17446
P2RX7,gene,17447
IKZF1,gene,17448
DIS3L2,gene,17449
GLMP,gene,17450
STAU2,gene,17451
EIF5B,gene,17452
SLC10A1,gene,17453
CIB3,gene,17454
MSANTD1,gene,17455
RCC1L,gene,17456
IFNE,gene,17457
ARMC3,gene,17458
NPC1,gene,17459
NTNG2,gene,17460
PTCRA,gene,17461
FAM107A,gene,17462
IQCJ-SCHIP1,gene,17463
IER5,gene,17464
ADH6,gene,17465
SZT2,gene,17466
PARM1,gene,17467
CSNK2B,gene,17468
TRMT13,gene,17469
PCDHB5,gene,17470
IKBKE,gene,17471
MCTS2,gene,17472
PDC,gene,17473
ST3GAL5,gene,17474
ZNF222,gene,17475
SRM,gene,17476
KPNA4,gene,17477
NDEL1,gene,17478
KRTAP9-2,gene,17479
DNASE2,gene,17480
ZNF285,gene,17481
RGPD2,gene,17482
BCL2L2,gene,17483
SFPQ,gene,17484
INTS3,gene,17485
HAVCR2,gene,17486
MSH3,gene,17487
ST3GAL4,gene,17488
NAGK,gene,17489
P2RY2,gene,17490
DENND2D,gene,17491
TRIP11,gene,17492
SOCS1,gene,17493
OR5A2,gene,17494
DTD1,gene,17495
RCOR3,gene,17496
DPRX,gene,17497
ZC3H8,gene,17498
ZNF469,gene,17499
CHML,gene,17500
TMEM59L,gene,17501
RBM45,gene,17502
COPS9,gene,17503
TWF2,gene,17504
ICOSLG,gene,17505
PHOSPHO1,gene,17506
LCN1,gene,17507
ATP5F1C,gene,17508
ZNF398,gene,17509
ZFP91,gene,17510
PARP16,gene,17511
LHFPL3,gene,17512
CORO7,gene,17513
HHATL,gene,17514
CES5A,gene,17515
ACTB,gene,17516
ATP5MG,gene,17517
WDFY1,gene,17518
GUCY1B1,gene,17519
MAN2C1,gene,17520
HDHD5,gene,17521
PWWP3B,gene,17522
FAM90A20P,gene,17523
YPEL2,gene,17524
PFKFB4,gene,17525
TYW3,gene,17526
MEGF11,gene,17527
HPS3,gene,17528
BIRC2,gene,17529
WRAP73,gene,17530
MICU2,gene,17531
SPON2,gene,17532
GOLGA8A,gene,17533
C16orf90,gene,17534
GALNT1,gene,17535
PARP3,gene,17536
WDR72,gene,17537
BET1,gene,17538
PRKCI,gene,17539
RDH16,gene,17540
MOCS3,gene,17541
PGK2,gene,17542
RIPK1,gene,17543
SPHKAP,gene,17544
BCHE,gene,17545
ST6GALNAC4,gene,17546
KIAA0232,gene,17547
DCTN4,gene,17548
DMAC2L,gene,17549
ZNF625,gene,17550
NSRP1,gene,17551
PPFIA2,gene,17552
EIF5,gene,17553
MYF6,gene,17554
TCEAL2,gene,17555
CSNK1G2,gene,17556
COX14,gene,17557
C4orf51,gene,17558
SMURF1,gene,17559
VGLL4,gene,17560
CLEC5A,gene,17561
GTF2A1L,gene,17562
JAM2,gene,17563
MORC4,gene,17564
RPP40,gene,17565
OR51Q1,gene,17566
HSPA12A,gene,17567
NMT2,gene,17568
TAS2R46,gene,17569
H2AC16,gene,17570
TEX15,gene,17571
C17orf114,gene,17572
LETM2,gene,17573
MTG2,gene,17574
BATF,gene,17575
CLIP2,gene,17576
HMMR,gene,17577
SLC39A4,gene,17578
ACOT4,gene,17579
ACR,gene,17580
CYP3A5,gene,17581
HSPA1L,gene,17582
RFC1,gene,17583
ANKRD53,gene,17584
SPINT1,gene,17585
CTSC,gene,17586
SERTM1,gene,17587
RPS13,gene,17588
NEK4,gene,17589
GJB7,gene,17590
CCM2L,gene,17591
FXR1,gene,17592
NPNT,gene,17593
H2AC8,gene,17594
LZTS3,gene,17595
MED31,gene,17596
TRHR,gene,17597
CYP2C19,gene,17598
KRT2,gene,17599
SHCBP1L,gene,17600
SPANXN2,gene,17601
PRAMEF1,gene,17602
PMF1,gene,17603
LTV1,gene,17604
LEFTY2,gene,17605
TNF,gene,17606
RTL8B,gene,17607
C11orf98,gene,17608
C20orf141,gene,17609
NPRL2,gene,17610
COL9A2,gene,17611
VWA5A,gene,17612
SOX18,gene,17613
MRPL22,gene,17614
UBE2E2,gene,17615
LPIN1,gene,17616
TMEM248,gene,17617
POR,gene,17618
NCBP2,gene,17619
LRAT,gene,17620
SYNGR2,gene,17621
ZNF552,gene,17622
IZUMO2,gene,17623
GAPDH,gene,17624
RSKR,gene,17625
CCNT2,gene,17626
C1QA,gene,17627
CILP2,gene,17628
ZNF585A,gene,17629
DHRS1,gene,17630
ARHGAP28,gene,17631
GSTM3,gene,17632
PCDHGB3,gene,17633
DNAAF6,gene,17634
OR6B2,gene,17635
STK35,gene,17636
DERL1,gene,17637
TAS2R30,gene,17638
TMEM205,gene,17639
PDCD6,gene,17640
TMEM258,gene,17641
CDK17,gene,17642
SMARCAL1,gene,17643
PCDHA1,gene,17644
TMEM81,gene,17645
FSHB,gene,17646
ADGRG7,gene,17647
HCAR2,gene,17648
OR4K15,gene,17649
ANKRD29,gene,17650
PCNX2,gene,17651
LYSMD3,gene,17652
SLC66A1,gene,17653
MDK,gene,17654
SOX3,gene,17655
C1orf56,gene,17656
TEX11,gene,17657
GJD4,gene,17658
SDR42E2,gene,17659
SLFN12L,gene,17660
SESN1,gene,17661
FAM83D,gene,17662
PCED1A,gene,17663
ESCO2,gene,17664
CCDC175,gene,17665
C12orf76,gene,17666
FANCA,gene,17667
PPIL2,gene,17668
STXBP5,gene,17669
ZGPAT,gene,17670
GATD3,gene,17671
DAPL1,gene,17672
POT1,gene,17673
CYGB,gene,17674
NEK7,gene,17675
GIT1,gene,17676
GTF2IRD2,gene,17677
ALS2CL,gene,17678
PADI1,gene,17679
HNRNPCL4,gene,17680
IFT122,gene,17681
IL12A,gene,17682
TMEM71,gene,17683
MRRF,gene,17684
RPS6,gene,17685
GP2,gene,17686
PNPO,gene,17687
MPDZ,gene,17688
LRRTM1,gene,17689
CARD16,gene,17690
DDX55,gene,17691
TCF12,gene,17692
LVRN,gene,17693
TAF11L11,gene,17694
APBA1,gene,17695
TAL1,gene,17696
SLC25A41,gene,17697
OR52N1,gene,17698
OR4D5,gene,17699
ZNF197,gene,17700
GPD1L,gene,17701
SCGB2B2,gene,17702
CLDN7,gene,17703
NSUN2,gene,17704
AKAP17A,gene,17705
RHOH,gene,17706
RAB9A,gene,17707
SRGAP2C,gene,17708
PRKCE,gene,17709
ECE2,gene,17710
ZNF174,gene,17711
CAMTA2,gene,17712
OSBPL2,gene,17713
BTLA,gene,17714
SPIN1,gene,17715
ZNF185,gene,17716
C3orf84,gene,17717
VSIR,gene,17718
DEFB121,gene,17719
FGFR4,gene,17720
SMN2,gene,17721
DOCK5,gene,17722
SLC35F1,gene,17723
PLAAT2,gene,17724
EIF4G2,gene,17725
SCARA5,gene,17726
SCRN2,gene,17727
MAD1L1,gene,17728
KLK11,gene,17729
CCDC27,gene,17730
EIF3I,gene,17731
CHDH,gene,17732
CYP39A1,gene,17733
SLC5A5,gene,17734
CFAP276,gene,17735
PPY,gene,17736
DBX1,gene,17737
SAP18,gene,17738
ARL2BP,gene,17739
PRDX2,gene,17740
BOD1,gene,17741
LUZP1,gene,17742
LFNG,gene,17743
SERP2,gene,17744
MAGEC3,gene,17745
TSPAN31,gene,17746
MICAL1,gene,17747
ASPHD1,gene,17748
MTFMT,gene,17749
ZNF706,gene,17750
CHEK2,gene,17751
BECN2,gene,17752
POLD1,gene,17753
TRUB1,gene,17754
IFRD1,gene,17755
KL,gene,17756
ZNF831,gene,17757
FSCN2,gene,17758
MYDGF,gene,17759
CD33,gene,17760
NDUFA9,gene,17761
THAP11,gene,17762
ZNF416,gene,17763
TMEM167A,gene,17764
DAAM2,gene,17765
PRKAR2B,gene,17766
CRTC3,gene,17767
MON1A,gene,17768
PDLIM7,gene,17769
SPRR2F,gene,17770
KAT8,gene,17771
MAT1A,gene,17772
H3C3,gene,17773
TACR3,gene,17774
MED8,gene,17775
CTSG,gene,17776
SKOR1,gene,17777
MTSS1,gene,17778
AGAP5,gene,17779
KLF11,gene,17780
STRADA,gene,17781
TMEM200C,gene,17782
RBM3,gene,17783
SCARF2,gene,17784
SENP7,gene,17785
SLC35D1,gene,17786
DNAJC18,gene,17787
GPR31,gene,17788
VEGFB,gene,17789
TMC3,gene,17790
GRAMD1A,gene,17791
CFAP45,gene,17792
G3BP2,gene,17793
SS18,gene,17794
NOP53,gene,17795
TTLL12,gene,17796
HHLA1,gene,17797
RXRB,gene,17798
MYSM1,gene,17799
POU4F3,gene,17800
MMP10,gene,17801
TGFB1,gene,17802
LIF,gene,17803
DAD1,gene,17804
SUPT3H,gene,17805
CCDC33,gene,17806
PPP2R1B,gene,17807
ACTA1,gene,17808
RGS4,gene,17809
CKB,gene,17810
POLR3F,gene,17811
SLC25A52,gene,17812
RPL23A,gene,17813
DUSP23,gene,17814
MACIR,gene,17815
KCNJ2,gene,17816
LIMCH1,gene,17817
IFI30,gene,17818
TAC1,gene,17819
EEIG2,gene,17820
PRAMEF4,gene,17821
COL8A2,gene,17822
MUC20,gene,17823
VGLL2,gene,17824
NEURL1,gene,17825
GRIP1,gene,17826
IKBKB,gene,17827
POLN,gene,17828
HR,gene,17829
ADGRF3,gene,17830
GPER1,gene,17831
ZNF136,gene,17832
GORASP1,gene,17833
DARS2,gene,17834
RHOC,gene,17835
THAP4,gene,17836
SPECC1L,gene,17837
ASXL2,gene,17838
NHLH2,gene,17839
TES,gene,17840
GAGE13,gene,17841
CPA4,gene,17842
NPVF,gene,17843
GRM8,gene,17844
NIP7,gene,17845
RUNDC3A,gene,17846
TMEM50B,gene,17847
OR52I1,gene,17848
NAPEPLD,gene,17849
KRTAP3-1,gene,17850
PRX,gene,17851
DDT,gene,17852
SLC2A5,gene,17853
NOTCH4,gene,17854
RPN1,gene,17855
CDA,gene,17856
NUDT2,gene,17857
CMYA5,gene,17858
ZNF608,gene,17859
CLIP1,gene,17860
GPD2,gene,17861
HEMK1,gene,17862
KCNJ3,gene,17863
PMS1,gene,17864
TOLLIP,gene,17865
HSD17B6,gene,17866
PDIA3,gene,17867
PEDS1-UBE2V1,gene,17868
CPXM1,gene,17869
RNF126,gene,17870
OR51G1,gene,17871
KDM6A,gene,17872
MARK3,gene,17873
MFSD11,gene,17874
PLEKHA6,gene,17875
TIMM21,gene,17876
RPP21,gene,17877
ZNF710,gene,17878
ZNF75D,gene,17879
USP20,gene,17880
CRTC1,gene,17881
CIART,gene,17882
PHF10,gene,17883
MLPH,gene,17884
OR52N2,gene,17885
CCER2,gene,17886
APOL1,gene,17887
CDY1B,gene,17888
N4BP2,gene,17889
PRLR,gene,17890
TLX3,gene,17891
ENGASE,gene,17892
MESD,gene,17893
FSHR,gene,17894
PHF3,gene,17895
PLPPR4,gene,17896
PROC,gene,17897
CSPG5,gene,17898
TMEM38B,gene,17899
ASRGL1,gene,17900
GRIA4,gene,17901
PLCD4,gene,17902
UBQLN1,gene,17903
TCHH,gene,17904
KCTD19,gene,17905
NKX1-2,gene,17906
KCNS3,gene,17907
CUBN,gene,17908
CD59,gene,17909
VPS37B,gene,17910
ZC3H14,gene,17911
F8A2,gene,17912
PNMA5,gene,17913
CEP97,gene,17914
PRPF4,gene,17915
LRRC27,gene,17916
ENO2,gene,17917
CCDC87,gene,17918
ZNF30,gene,17919
S100A12,gene,17920
NAIF1,gene,17921
KAT5,gene,17922
LAMC2,gene,17923
HNRNPAB,gene,17924
ALX3,gene,17925
ZAR1L,gene,17926
RPL3L,gene,17927
ZMYM1,gene,17928
ZBTB24,gene,17929
RARRES2,gene,17930
IL19,gene,17931
CEP83,gene,17932
ADCY5,gene,17933
TBCE,gene,17934
SLC2A8,gene,17935
RAC3,gene,17936
USF3,gene,17937
MLF1,gene,17938
CRELD1,gene,17939
SDAD1,gene,17940
BHLHA15,gene,17941
ZMYND11,gene,17942
ALKBH3,gene,17943
POLR3A,gene,17944
TMEM269,gene,17945
SYT11,gene,17946
MSGN1,gene,17947
ASCC1,gene,17948
GALK2,gene,17949
DHODH,gene,17950
INTS11,gene,17951
GRAPL,gene,17952
PTGS2,gene,17953
DZANK1,gene,17954
GRIK5,gene,17955
CBR3,gene,17956
NXPH3,gene,17957
STING1,gene,17958
RSRC2,gene,17959
OXER1,gene,17960
NUP35,gene,17961
NAA40,gene,17962
TIGD6,gene,17963
MYPN,gene,17964
GRHL2,gene,17965
JMY,gene,17966
CASTOR2,gene,17967
OR10W1,gene,17968
FOXJ2,gene,17969
TRAPPC5,gene,17970
PXT1,gene,17971
TFAP2C,gene,17972
OSBP2,gene,17973
CFAP97,gene,17974
RUNX3,gene,17975
STT3B,gene,17976
OGT,gene,17977
ZNF616,gene,17978
GSTA4,gene,17979
SPINK8,gene,17980
CCT7,gene,17981
SERF1B,gene,17982
SLIRP,gene,17983
SAGSIN1,gene,17984
ALDOB,gene,17985
CDKAL1,gene,17986
UBE2D4,gene,17987
SRBD1,gene,17988
SLC44A2,gene,17989
MAGOH,gene,17990
AAK1,gene,17991
MCOLN3,gene,17992
TYSND1,gene,17993
ABI2,gene,17994
PEX26,gene,17995
CEACAM4,gene,17996
HYCC1,gene,17997
CFAP161,gene,17998
C10orf120,gene,17999
EPPIN-WFDC6,gene,18000
ACOT12,gene,18001
ZNF440,gene,18002
CAP2,gene,18003
F2,gene,18004
PDS5B,gene,18005
ADGRF5,gene,18006
L3MBTL1,gene,18007
LSMEM2,gene,18008
CLCN5,gene,18009
TRPC7,gene,18010
SAGE1,gene,18011
RHOA,gene,18012
NOL6,gene,18013
DNAJC11,gene,18014
OR5B12,gene,18015
DIS3L,gene,18016
GDA,gene,18017
CCDC180,gene,18018
KIR2DL4,gene,18019
ZBTB8B,gene,18020
CTCFL,gene,18021
TSPAN8,gene,18022
CCR6,gene,18023
EGFLAM,gene,18024
MGAT1,gene,18025
MT1E,gene,18026
MBD3L4,gene,18027
PTPN2,gene,18028
IL17C,gene,18029
ZBTB25,gene,18030
NOP58,gene,18031
ZNF559-ZNF177,gene,18032
KIAA1328,gene,18033
RAPGEF3,gene,18034
USP17L20,gene,18035
NINJ2,gene,18036
CCL3,gene,18037
TTC38,gene,18038
TSC2,gene,18039
MRPL28,gene,18040
CBLL1,gene,18041
SMARCAD1,gene,18042
KPTN,gene,18043
H2AC15,gene,18044
CPE,gene,18045
DCAF15,gene,18046
HDAC1,gene,18047
RAB3GAP2,gene,18048
GPR78,gene,18049
CENPV,gene,18050
ANP32D,gene,18051
OR4F21,gene,18052
EXOC7,gene,18053
EIF1AY,gene,18054
COA6,gene,18055
HLA-DOB,gene,18056
CLDN34,gene,18057
ONECUT3,gene,18058
PTPRQ,gene,18059
IFNA2,gene,18060
BLTP1,gene,18061
ETNK2,gene,18062
INHBA,gene,18063
BCCIP,gene,18064
S1PR2,gene,18065
ARFGAP2,gene,18066
FOXN3,gene,18067
OR5D3P,gene,18068
PAQR7,gene,18069
UBE2E3,gene,18070
TSSK4,gene,18071
RGS1,gene,18072
RAB4A,gene,18073
CFAP58,gene,18074
MAPK11,gene,18075
MYL3,gene,18076
PTPN18,gene,18077
BAG5,gene,18078
CYB561D1,gene,18079
CLCN3,gene,18080
BLCAP,gene,18081
COX10,gene,18082
SNRPA,gene,18083
FCN1,gene,18084
THSD7B,gene,18085
ST7,gene,18086
FAM163B,gene,18087
USP7,gene,18088
IFI27,gene,18089
MTMR10,gene,18090
GALNS,gene,18091
CHCHD2,gene,18092
OR8H2,gene,18093
IL27,gene,18094
RALB,gene,18095
GPIHBP1,gene,18096
CATSPER3,gene,18097
KLHL3,gene,18098
PET117,gene,18099
ZFPL1,gene,18100
PTGDR,gene,18101
CACNB4,gene,18102
APOE,gene,18103
REV1,gene,18104
VRK1,gene,18105
TP53I11,gene,18106
MAD2L1,gene,18107
IFT56,gene,18108
ACTL9,gene,18109
PHF14,gene,18110
KRTAP25-1,gene,18111
IQSEC3,gene,18112
GJB6,gene,18113
TXNDC5,gene,18114
TPH2,gene,18115
PLPPR5,gene,18116
GNLY,gene,18117
PRDM13,gene,18118
SEC16B,gene,18119
AHCYL2,gene,18120
WNT9A,gene,18121
ABHD3,gene,18122
LYVE1,gene,18123
SRPK2,gene,18124
RNF144A,gene,18125
HYLS1,gene,18126
EPRS1,gene,18127
CIST1,gene,18128
SUV39H2,gene,18129
ICAM2,gene,18130
KRT37,gene,18131
HRURF,gene,18132
SPANXA2,gene,18133
GOLGA6L10,gene,18134
SPEF1,gene,18135
SLC25A3,gene,18136
C5AR1,gene,18137
DCAF4L2,gene,18138
ADM5,gene,18139
NDRG4,gene,18140
MAGEA4,gene,18141
COX7A2,gene,18142
TSTD1,gene,18143
SFXN3,gene,18144
TTYH1,gene,18145
VRK3,gene,18146
COX5B,gene,18147
TRDN,gene,18148
DNAJC4,gene,18149
LRRC61,gene,18150
MARCHF2,gene,18151
SLC1A5,gene,18152
LDHD,gene,18153
CTDSPL,gene,18154
CKLF-CMTM1,gene,18155
BAG2,gene,18156
TBC1D21,gene,18157
ATF7,gene,18158
METTL21A,gene,18159
CAND2,gene,18160
BUD31,gene,18161
MRPL14,gene,18162
COQ10A,gene,18163
OXSM,gene,18164
BRSK2,gene,18165
PITPNC1,gene,18166
DLGAP2,gene,18167
OGFRL1,gene,18168
LILRB1,gene,18169
TSPY3,gene,18170
CASP1,gene,18171
ARHGEF38,gene,18172
MYL6,gene,18173
ALKBH8,gene,18174
ZNF76,gene,18175
PRRX1,gene,18176
ARHGEF25,gene,18177
BMP4,gene,18178
MEF2A,gene,18179
TWSG1,gene,18180
AANAT,gene,18181
PSME2,gene,18182
OR8D1,gene,18183
UBXN8,gene,18184
CPLX3,gene,18185
LSM12,gene,18186
CHKB,gene,18187
TRMT9B,gene,18188
ETFDH,gene,18189
HTR1F,gene,18190
SPAG1,gene,18191
C11orf54,gene,18192
SIM1,gene,18193
FAM120AOS,gene,18194
TOPORS,gene,18195
RSAD2,gene,18196
PEX6,gene,18197
ARL4A,gene,18198
MBLAC1,gene,18199
FGFBP3,gene,18200
MPEG1,gene,18201
BMP5,gene,18202
UBTD1,gene,18203
GPD1,gene,18204
SUMF2,gene,18205
USF1,gene,18206
ZNF195,gene,18207
AMN1,gene,18208
NME1,gene,18209
DNAAF3,gene,18210
TNS1,gene,18211
RBM44,gene,18212
MSTN,gene,18213
HDC,gene,18214
YIPF3,gene,18215
SF3A3,gene,18216
MRPL1,gene,18217
CHSY1,gene,18218
NPL,gene,18219
PRRT3,gene,18220
SPZ1,gene,18221
PATJ,gene,18222
SLAMF9,gene,18223
BTK,gene,18224
BARX2,gene,18225
STX5,gene,18226
LHPP,gene,18227
POP5,gene,18228
KCTD10,gene,18229
TFF3,gene,18230
HOXA9,gene,18231
ATG9B,gene,18232
FAM13A,gene,18233
AQP7B,gene,18234
KIAA1210,gene,18235
CORT,gene,18236
NR2F2,gene,18237
INTS2,gene,18238
MUC12,gene,18239
ECT2L,gene,18240
CXorf65,gene,18241
ZNF566,gene,18242
ORC2,gene,18243
OR4F3,gene,18244
ANGPT2,gene,18245
CCDC61,gene,18246
PAPPA2,gene,18247
GPRASP3,gene,18248
FKBP4,gene,18249
SLC26A11,gene,18250
GREB1,gene,18251
SUN1,gene,18252
WDR13,gene,18253
NFYC,gene,18254
GLG1,gene,18255
CCDC116,gene,18256
ZNF547,gene,18257
IAH1,gene,18258
GTF2IRD2B,gene,18259
TMEM94,gene,18260
INO80E,gene,18261
CST9L,gene,18262
SOWAHD,gene,18263
TMEFF1,gene,18264
CENPN,gene,18265
PSG11,gene,18266
PNLIPRP3,gene,18267
LCE3D,gene,18268
NHEJ1,gene,18269
NRN1,gene,18270
HCST,gene,18271
MAP1LC3B,gene,18272
SHD,gene,18273
PLA2G2C,gene,18274
DOCK1,gene,18275
CRB1,gene,18276
SLC49A4,gene,18277
MOB3C,gene,18278
PFDN1,gene,18279
SAMHD1,gene,18280
BARD1,gene,18281
PTTG2,gene,18282
ABHD11,gene,18283
B3GNT3,gene,18284
ZNF615,gene,18285
RCHY1,gene,18286
PRR18,gene,18287
CUL5,gene,18288
DUSP10,gene,18289
MRPL19,gene,18290
RAB3C,gene,18291
RCAN3,gene,18292
EVX2,gene,18293
GPR158,gene,18294
PELI2,gene,18295
OTOR,gene,18296
TSGA10IP,gene,18297
KRTAP9-9,gene,18298
AKAP8,gene,18299
SNX8,gene,18300
CST8,gene,18301
NALF1,gene,18302
SULT1A1,gene,18303
SEPTIN7,gene,18304
HLA-DRA,gene,18305
DPYS,gene,18306
STIM2,gene,18307
NCOR2,gene,18308
UCK1,gene,18309
MRPL13,gene,18310
PPP1R14C,gene,18311
SERPINA10,gene,18312
SLC35G5,gene,18313
MISP3,gene,18314
PCNX1,gene,18315
CPPED1,gene,18316
TERF2,gene,18317
RTL10,gene,18318
BACE1,gene,18319
NPS,gene,18320
PIGK,gene,18321
RASL11A,gene,18322
CLMP,gene,18323
SPRED3,gene,18324
NODAL,gene,18325
GMFB,gene,18326
CLDN23,gene,18327
NBEA,gene,18328
ATP5MC1,gene,18329
H1-5,gene,18330
PAPSS1,gene,18331
LY6K,gene,18332
TRUB2,gene,18333
FAM222B,gene,18334
CLDN17,gene,18335
ZNF572,gene,18336
HOXD1,gene,18337
NANOGNB,gene,18338
RASGRP1,gene,18339
PANK1,gene,18340
RELL2,gene,18341
SLC22A2,gene,18342
RUFY4,gene,18343
DAG1,gene,18344
RPS18,gene,18345
PATE3,gene,18346
SEC31B,gene,18347
SYAP1,gene,18348
ARFGEF3,gene,18349
